sales_sk,used_in_training
436969,False
43697,False
436970,False
436971,False
436972,False
436973,False
436974,False
436975,False
436976,False
436977,False
436978,False
436979,False
43698,False
436980,False
436981,False
436982,False
436983,False
436984,False
436985,False
436986,False
436987,False
436988,False
436989,False
43699,False
436990,False
436991,False
436992,False
436993,False
436994,False
436995,False
436996,False
436997,False
436998,False
436999,False
437,False
4370,False
43700,False
437000,False
437001,False
437002,False
437003,False
437004,False
437005,False
437006,False
437007,False
437008,False
437009,False
43701,False
437010,False
437011,False
437012,False
437013,False
437014,False
437015,False
437016,False
437017,False
437018,False
437019,False
43702,False
437020,False
437021,False
437022,False
437023,False
437024,False
437025,False
437026,False
437027,False
437028,False
437029,False
43703,False
437030,False
437031,False
437032,False
437033,False
437034,False
437035,False
437036,False
437037,False
437038,False
437039,False
43704,False
437040,False
437041,False
437042,False
437043,False
437044,False
437045,False
437046,False
437047,False
437048,False
437049,False
43705,False
437050,False
437051,False
437052,False
437053,False
437054,False
437055,False
437056,False
437057,False
437058,False
437059,False
43706,False
437060,False
437061,False
437062,False
437063,False
437064,False
437065,False
437066,False
437067,False
437068,False
437069,False
43707,False
437070,False
437071,False
437072,False
437073,False
437074,False
437075,False
437076,False
437077,False
437078,False
437079,False
43708,False
437080,False
437081,False
437082,False
437083,False
437084,False
437085,False
437086,False
437087,False
437088,False
437089,False
43709,False
437090,False
437091,False
437092,False
437093,False
437094,False
437095,False
437096,False
437097,False
437098,False
437099,False
4371,False
43710,False
437100,False
437101,False
437102,False
437103,False
437104,False
437105,False
437106,False
437107,False
437108,False
437109,False
43711,False
437110,False
437111,False
437112,False
437113,False
437114,False
437115,False
437116,False
437117,False
437118,False
437119,False
43712,False
437120,False
437121,False
437122,False
437123,False
437124,False
437125,False
437126,False
437127,False
437128,False
437129,False
43713,False
437130,False
437131,False
437132,False
437133,False
437134,False
437135,False
437136,False
437137,False
437138,False
437139,False
43714,False
437140,False
437141,False
437142,False
437143,False
437144,False
437145,False
437146,False
437147,False
437148,False
437149,False
43715,False
437150,False
437151,False
437152,False
437153,False
437154,False
437155,False
437156,False
437157,False
437158,False
437159,False
43716,False
437160,False
437161,False
437162,False
437163,False
437164,False
437165,False
437166,False
437167,False
437168,False
437169,False
43717,False
437170,False
437171,False
437172,False
437173,False
437174,False
437175,False
437176,False
437177,False
437178,False
437179,False
43718,False
437180,False
437181,False
437182,False
437183,False
437184,False
437185,False
437186,False
437187,False
437188,False
437189,False
43719,False
437190,False
437191,False
437192,False
437193,False
437194,False
437195,False
437196,False
437197,False
437198,False
437199,False
4372,False
43720,False
437200,False
437201,False
437202,False
437203,False
437204,False
437205,False
437206,False
437207,False
437208,False
43721,False
437210,False
437211,False
437212,False
437213,False
437214,False
437215,False
437216,False
437217,False
437218,False
437219,False
43722,False
437220,False
437221,False
437222,False
437223,False
437224,False
437225,False
437226,False
437227,False
437228,False
437229,False
43723,False
437230,False
437231,False
437232,False
437233,False
437234,False
437235,False
437236,False
437237,False
437238,False
437239,False
43724,False
437240,False
437241,False
437242,False
437243,False
437244,False
437245,False
437246,False
437247,False
437248,False
437249,False
43725,False
437250,False
437251,False
437252,False
437253,False
437254,False
437255,False
437256,False
437257,False
437258,False
437259,False
43726,False
437260,False
437261,False
437262,False
437263,False
437264,False
437265,False
437266,False
437267,False
437268,False
437269,False
43727,False
437270,False
437271,False
437272,False
437273,False
437274,False
437275,False
437276,False
437277,False
437278,False
437279,False
43728,False
437280,False
437281,False
437282,False
437283,False
437284,False
437285,False
437286,False
437287,False
437288,False
437289,False
43729,False
437290,False
437291,False
437292,False
437293,False
437294,False
437295,False
437296,False
437297,False
437298,False
437299,False
4373,False
43730,False
437300,False
437301,False
437302,False
437303,False
437304,False
437305,False
437306,False
437307,False
437308,False
437309,False
43731,False
437310,False
437311,False
437312,False
437313,False
437314,False
437315,False
437316,False
437317,False
437318,False
437319,False
43732,False
437320,False
437321,False
437322,False
437323,False
437324,False
437325,False
437326,False
437327,False
437328,False
437329,False
43733,False
437330,False
437331,False
437332,False
437333,False
437334,False
437335,False
437336,False
437337,False
437338,False
437339,False
43734,False
437340,False
437341,False
437342,False
437343,False
437344,False
437345,False
437346,False
437347,False
437348,False
437349,False
43735,False
437350,False
437351,False
437352,False
437353,False
437354,False
437355,False
437356,False
437357,False
437358,False
437359,False
43736,False
437360,False
437361,False
437362,False
437363,False
437364,False
437365,False
437366,False
437367,False
437368,False
437369,False
43737,False
437370,False
437371,False
437372,False
437373,False
437374,False
437375,False
437376,False
437377,False
437378,False
437379,False
43738,False
437380,False
437381,False
437382,False
437383,False
437384,False
437385,False
437386,False
437387,False
437388,False
437389,False
43739,False
437390,False
437391,False
437392,False
437393,False
437394,False
437395,False
437396,False
437397,False
437398,False
437399,False
4374,False
43740,False
437400,False
437401,False
437402,False
437403,False
437404,False
437405,False
437406,False
437407,False
437408,False
437409,False
43741,False
437410,False
437411,False
437412,False
437413,False
437414,False
437415,False
437416,False
437417,False
437418,False
437419,False
43742,False
437420,False
437421,False
437422,False
437423,False
437424,False
437425,False
437426,False
437427,False
437428,False
437429,False
43743,False
437430,False
437431,False
437432,False
437433,False
437434,False
437435,False
437436,False
437437,False
437438,False
437439,False
43744,False
437440,False
437441,False
437442,False
437443,False
437444,False
437445,False
437446,False
437447,False
437448,False
437449,False
43745,False
437450,False
437451,False
437452,False
437453,False
437454,False
437455,False
437456,False
437457,False
437458,False
437459,False
43746,False
437460,False
437461,False
437462,False
437463,False
437464,False
437465,False
437466,False
437467,False
437468,False
43747,False
437470,False
437471,False
437472,False
437473,False
437474,False
437475,False
437476,False
437477,False
437478,False
437479,False
43748,False
437480,False
437481,False
437482,False
437483,False
437484,False
437485,False
437486,False
437487,False
437488,False
437489,False
43749,False
437490,False
437491,False
437492,False
437493,False
437494,False
437495,False
437496,False
437497,False
437498,False
437499,False
4375,False
43750,False
437500,False
437501,False
437502,False
437503,False
437504,False
437505,False
437506,False
437507,False
437508,False
437509,False
43751,False
437510,False
437511,False
437512,False
437513,False
437514,False
437515,False
437516,False
437517,False
437518,False
437519,False
43752,False
437520,False
437521,False
437522,False
437523,False
437524,False
437525,False
437526,False
437527,False
437528,False
437529,False
43753,False
437530,False
437531,False
437532,False
437533,False
437534,False
437535,False
437536,False
437537,False
437538,False
437539,False
43754,False
437540,False
437541,False
437542,False
437543,False
437544,False
437545,False
437546,False
437547,False
437548,False
437549,False
43755,False
437550,False
437551,False
437552,False
437553,False
437554,False
437555,False
437556,False
437557,False
437558,False
437559,False
43756,False
437560,False
437561,False
437562,False
437563,False
437564,False
437565,False
437566,False
437567,False
437568,False
437569,False
43757,False
437570,False
437571,False
437572,False
437573,False
437574,False
437575,False
437576,False
437577,False
437578,False
437579,False
43758,False
437580,False
437581,False
437582,False
437583,False
437584,False
437585,False
437586,False
437587,False
437588,False
437589,False
43759,False
437590,False
437591,False
437592,False
437593,False
437594,False
437595,False
437596,False
437597,False
437598,False
437599,False
4376,False
43760,False
437600,False
437601,False
437602,False
437603,False
437604,False
437605,False
437606,False
437607,False
437608,False
437609,False
43761,False
437610,False
437611,False
437612,False
437613,False
437614,False
437615,False
437616,False
437617,False
437618,False
437619,False
43762,False
437620,False
437621,False
437622,False
437623,False
437624,False
437625,False
437626,False
437627,False
437628,False
437629,False
43763,False
437630,False
437631,False
437632,False
437633,False
437634,False
437635,False
437636,False
437637,False
437638,False
437639,False
43764,False
437640,False
437641,False
437642,False
437643,False
437644,False
437645,False
437646,False
437647,False
437648,False
437649,False
43765,False
437650,False
437651,False
437652,False
437653,False
437654,False
437655,False
437656,False
437657,False
437658,False
437659,False
43766,False
437660,False
437661,False
437662,False
437663,False
437664,False
437665,False
437666,False
437667,False
437668,False
437669,False
43767,False
437670,False
437671,False
437672,False
437673,False
437674,False
437675,False
437676,False
437677,False
437678,False
437679,False
43768,False
437680,False
437681,False
437682,False
437683,False
437684,False
437685,False
437686,False
437687,False
437688,False
437689,False
43769,False
437690,False
437691,False
437692,False
437693,False
437694,False
437695,False
437696,False
437697,False
437698,False
437699,False
4377,False
43770,False
437700,False
437701,False
437702,False
437703,False
437704,False
437705,False
437706,False
437707,False
437708,False
437709,False
43771,False
437710,False
437711,False
437712,False
437713,False
437714,False
437715,False
437716,False
437717,False
437718,False
437719,False
43772,False
437720,False
437721,False
437722,False
437723,False
437724,False
437725,False
437726,False
437727,False
437728,False
437729,False
43773,False
437730,False
437731,False
437732,False
437733,False
437735,False
437736,False
437737,False
437738,False
437739,False
43774,False
437740,False
437741,False
437742,False
437743,False
437744,False
437745,False
437746,False
437747,False
437748,False
437749,False
43775,False
437750,False
437751,False
437752,False
437753,False
437754,False
437755,False
437756,False
437757,False
437758,False
437759,False
43776,False
437760,False
437761,False
437762,False
437763,False
437764,False
437765,False
437766,False
437767,False
437768,False
437769,False
43777,False
437770,False
437771,False
437772,False
437773,False
437774,False
437775,False
437776,False
437777,False
437778,False
437779,False
43778,False
437780,False
437781,False
437782,False
437783,False
437784,False
437785,False
437786,False
437787,False
437788,False
437789,False
43779,False
437790,False
437791,False
437792,False
437793,False
437794,False
437795,False
437796,False
437797,False
437799,False
4378,False
43780,False
437800,False
437801,False
437802,False
437803,False
437804,False
437805,False
437806,False
437807,False
437808,False
437809,False
43781,False
437810,False
437811,False
437812,False
437813,False
437814,False
437815,False
437816,False
437817,False
437818,False
437819,False
43782,False
437820,False
437821,False
437822,False
437823,False
437824,False
437825,False
437826,False
437827,False
437828,False
437829,False
43783,False
437830,False
437831,False
437832,False
437833,False
437834,False
437835,False
437836,False
437837,False
437838,False
437839,False
43784,False
437840,False
437841,False
437842,False
437843,False
437844,False
437845,False
437846,False
437847,False
437848,False
437849,False
43785,False
437850,False
437851,False
437852,False
437853,False
437854,False
437855,False
437856,False
437857,False
437858,False
437859,False
43786,False
437860,False
437861,False
437862,False
437863,False
437864,False
437865,False
437866,False
437867,False
437868,False
437869,False
43787,False
437870,False
437871,False
437872,False
437873,False
437874,False
437875,False
437876,False
437877,False
437878,False
437879,False
43788,False
437880,False
437881,False
437882,False
437883,False
437884,False
437885,False
437886,False
437887,False
437888,False
437889,False
43789,False
437890,False
437891,False
437892,False
437893,False
437894,False
437895,False
437896,False
437897,False
437898,False
437899,False
4379,False
43790,False
437900,False
437901,False
437902,False
437903,False
437904,False
437905,False
437906,False
437907,False
437908,False
437909,False
43791,False
437910,False
437911,False
437912,False
437913,False
437914,False
437915,False
437916,False
437917,False
437918,False
437919,False
43792,False
437920,False
437921,False
437922,False
437923,False
437924,False
437925,False
437926,False
437927,False
437928,False
437929,False
43793,False
437930,False
437931,False
437932,False
437933,False
437934,False
437935,False
437936,False
437938,False
437939,False
43794,False
437940,False
437941,False
437942,False
437943,False
437944,False
437945,False
437946,False
437947,False
437948,False
437949,False
43795,False
437950,False
437951,False
437952,False
437953,False
437954,False
437955,False
437956,False
437957,False
437958,False
437959,False
43796,False
437960,False
437961,False
437962,False
437963,False
437964,False
437965,False
437966,False
437967,False
437968,False
437969,False
43797,False
437970,False
437971,False
437972,False
437974,False
437975,False
437976,False
437977,False
437978,False
437979,False
43798,False
437980,False
437981,False
437982,False
437983,False
437984,False
437985,False
437986,False
437987,False
437988,False
437989,False
43799,False
437990,False
437991,False
437992,False
437993,False
437994,False
437995,False
437996,False
437997,False
437998,False
437999,False
438,False
4380,False
43800,False
438000,False
438001,False
438002,False
438003,False
438004,False
438005,False
438006,False
438007,False
438008,False
438009,False
43801,False
438010,False
438011,False
438012,False
438013,False
438014,False
438015,False
438016,False
438017,False
438018,False
438019,False
43802,False
438020,False
438021,False
438022,False
438023,False
438024,False
438025,False
438026,False
438027,False
438028,False
438029,False
43803,False
438030,False
438031,False
438032,False
438033,False
438034,False
438035,False
438036,False
438037,False
438038,False
438039,False
43804,False
438040,False
438041,False
438042,False
438043,False
438044,False
438045,False
438046,False
438047,False
438048,False
438049,False
43805,False
438050,False
438051,False
438052,False
438053,False
438054,False
438055,False
438056,False
438057,False
438058,False
438059,False
43806,False
438060,False
438061,False
438062,False
438063,False
438064,False
438065,False
438066,False
438067,False
438068,False
438069,False
43807,False
438070,False
438071,False
438072,False
438073,False
438074,False
438075,False
438076,False
438077,False
438078,False
438079,False
43808,False
438080,False
438081,False
438082,False
438083,False
438084,False
438085,False
438086,False
438087,False
438088,False
438089,False
43809,False
438090,False
438091,False
438092,False
438093,False
438094,False
438095,False
438096,False
438097,False
438098,False
438099,False
4381,False
43810,False
438100,False
438101,False
438102,False
438103,False
438104,False
438105,False
438106,False
438107,False
438108,False
438109,False
43811,False
438110,False
438111,False
438112,False
438113,False
438114,False
438115,False
438116,False
438117,False
438118,False
438119,False
43812,False
438120,False
438121,False
438122,False
438123,False
438124,False
438125,False
438126,False
438127,False
438128,False
438129,False
43813,False
438130,False
438131,False
438132,False
438133,False
438134,False
438135,False
438136,False
438137,False
438138,False
438139,False
43814,False
438140,False
438141,False
438142,False
438143,False
438144,False
438145,False
438146,False
438147,False
438148,False
438149,False
43815,False
438150,False
438151,False
438152,False
438154,False
438155,False
438156,False
438157,False
438158,False
438159,False
43816,False
438160,False
438161,False
438162,False
438163,False
438164,False
438165,False
438166,False
438167,False
438168,False
438169,False
43817,False
438170,False
438171,False
438172,False
438173,False
438174,False
438175,False
438176,False
438177,False
438178,False
438179,False
43818,False
438180,False
438181,False
438182,False
438183,False
438184,False
438185,False
438186,False
438187,False
438188,False
438189,False
43819,False
438190,False
438191,False
438192,False
438193,False
438194,False
438195,False
438196,False
438197,False
438198,False
438199,False
4382,False
43820,False
438200,False
438201,False
438202,False
438203,False
438204,False
438205,False
438206,False
438207,False
438208,False
438209,False
43821,False
438210,False
438211,False
438212,False
438213,False
438214,False
438215,False
438216,False
438217,False
438218,False
438219,False
43822,False
438220,False
438221,False
438222,False
438223,False
438224,False
438225,False
438226,False
438227,False
438228,False
438229,False
43823,False
438230,False
438231,False
438232,False
438233,False
438234,False
438235,False
438236,False
438237,False
438238,False
438239,False
43824,False
438240,False
438241,False
438242,False
438243,False
438244,False
438245,False
438246,False
438247,False
438248,False
43825,False
438250,False
438251,False
438252,False
438253,False
438254,False
438255,False
438256,False
438257,False
438258,False
438259,False
43826,False
438260,False
438261,False
438262,False
438263,False
438264,False
438265,False
438266,False
438267,False
438268,False
438269,False
43827,False
438270,False
438271,False
438272,False
438273,False
438274,False
438275,False
438276,False
438277,False
438278,False
438279,False
43828,False
438280,False
438281,False
438282,False
438283,False
438284,False
438285,False
438286,False
438287,False
438288,False
438289,False
43829,False
438290,False
438291,False
438292,False
438293,False
438294,False
438295,False
438296,False
438297,False
438298,False
438299,False
4383,False
43830,False
438300,False
438301,False
438302,False
438303,False
438304,False
438305,False
438306,False
438307,False
438308,False
438309,False
43831,False
438310,False
438311,False
438312,False
438313,False
438314,False
438315,False
438316,False
438317,False
438318,False
438319,False
43832,False
438320,False
438321,False
438322,False
438323,False
438324,False
438325,False
438326,False
438327,False
438328,False
438329,False
43833,False
438330,False
438331,False
438332,False
438333,False
438334,False
438335,False
438336,False
438337,False
438338,False
438339,False
43834,False
438340,False
438341,False
438342,False
438343,False
438344,False
438345,False
438346,False
438347,False
438348,False
438349,False
43835,False
438350,False
438351,False
438352,False
438353,False
438354,False
438355,False
438356,False
438357,False
438358,False
438359,False
43836,False
438360,False
438361,False
438362,False
438363,False
438364,False
438365,False
438366,False
438367,False
438368,False
438369,False
43837,False
438370,False
438371,False
438372,False
438373,False
438374,False
438375,False
438376,False
438377,False
438378,False
438379,False
43838,False
438380,False
438381,False
438382,False
438383,False
438384,False
438385,False
438386,False
438387,False
438388,False
438389,False
43839,False
438390,False
438391,False
438392,False
438393,False
438394,False
438395,False
438396,False
438397,False
438398,False
438399,False
4384,False
43840,False
438400,False
438401,False
438402,False
438403,False
438404,False
438405,False
438406,False
438407,False
438408,False
438409,False
43841,False
438410,False
438411,False
438412,False
438413,False
438414,False
438415,False
438416,False
438417,False
438418,False
438419,False
43842,False
438420,False
438421,False
438422,False
438423,False
438424,False
438425,False
438426,False
438427,False
438428,False
438429,False
43843,False
438430,False
438431,False
438432,False
438433,False
438434,False
438435,False
438436,False
438437,False
438438,False
438439,False
43844,False
438440,False
438441,False
438442,False
438443,False
438444,False
438445,False
438446,False
438447,False
438448,False
438449,False
43845,False
438450,False
438451,False
438452,False
438453,False
438454,False
438455,False
438456,False
438457,False
438458,False
438459,False
43846,False
438460,False
438461,False
438462,False
438463,False
438464,False
438465,False
438466,False
438467,False
438468,False
438469,False
43847,False
438470,False
438471,False
438472,False
438473,False
438474,False
438475,False
438476,False
438477,False
438478,False
438479,False
43848,False
438480,False
438481,False
438482,False
438483,False
438484,False
438485,False
438486,False
438487,False
438488,False
438489,False
43849,False
438490,False
438491,False
438492,False
438493,False
438494,False
438495,False
438496,False
438497,False
438498,False
438499,False
4385,False
43850,False
438500,False
438501,False
438502,False
438503,False
438504,False
438505,False
438506,False
438507,False
438508,False
438509,False
43851,False
438510,False
438511,False
438512,False
438513,False
438514,False
438515,False
438516,False
438517,False
438518,False
438519,False
43852,False
438520,False
438521,False
438522,False
438523,False
438524,False
438525,False
438526,False
438527,False
438528,False
438529,False
43853,False
438530,False
438531,False
438532,False
438533,False
438534,False
438535,False
438536,False
438537,False
438538,False
438539,False
43854,False
438540,False
438541,False
438542,False
438543,False
438544,False
438545,False
438546,False
438547,False
438548,False
438549,False
43855,False
438550,False
438551,False
438552,False
438553,False
438554,False
438555,False
438556,False
438557,False
438558,False
438559,False
43856,False
438560,False
438561,False
438562,False
438563,False
438564,False
438565,False
438566,False
438567,False
438568,False
438569,False
43857,False
438570,False
438571,False
438572,False
438573,False
438574,False
438575,False
438576,False
438577,False
438578,False
438579,False
43858,False
438580,False
438581,False
438582,False
438583,False
438584,False
438585,False
438586,False
438587,False
438588,False
438589,False
43859,False
438590,False
438591,False
438592,False
438593,False
438594,False
438595,False
438596,False
438597,False
438598,False
438599,False
4386,False
43860,False
438600,False
438601,False
438602,False
438603,False
438604,False
438605,False
438606,False
438607,False
438608,False
438609,False
43861,False
438610,False
438611,False
438612,False
438613,False
438614,False
438615,False
438616,False
438617,False
438618,False
438619,False
43862,False
438620,False
438621,False
438622,False
438623,False
438624,False
438625,False
438626,False
438627,False
438628,False
438629,False
43863,False
438630,False
438631,False
438632,False
438633,False
438634,False
438635,False
438636,False
438637,False
438638,False
438639,False
43864,False
438640,False
438641,False
438642,False
438643,False
438644,False
438645,False
438646,False
438647,False
438648,False
438649,False
43865,False
438650,False
438651,False
438652,False
438653,False
438654,False
438655,False
438656,False
438657,False
438658,False
43866,False
438660,False
438661,False
438662,False
438663,False
438664,False
438665,False
438666,False
438667,False
438668,False
438669,False
43867,False
438670,False
438671,False
438672,False
438673,False
438674,False
438675,False
438676,False
438677,False
438678,False
438679,False
43868,False
438680,False
438681,False
438682,False
438683,False
438684,False
438685,False
438686,False
438687,False
438688,False
438689,False
43869,False
438690,False
438691,False
438692,False
438693,False
438694,False
438695,False
438696,False
438697,False
438698,False
438699,False
4387,False
43870,False
438700,False
438701,False
438702,False
438703,False
438704,False
438705,False
438706,False
438707,False
438708,False
438709,False
43871,False
438710,False
438711,False
438712,False
438713,False
438714,False
438715,False
438716,False
438717,False
438718,False
438719,False
43872,False
438720,False
438721,False
438722,False
438723,False
438724,False
438725,False
438726,False
438727,False
438728,False
438729,False
43873,False
438730,False
438731,False
438732,False
438733,False
438734,False
438735,False
438736,False
438737,False
438738,False
438739,False
43874,False
438740,False
438741,False
438742,False
438743,False
438744,False
438745,False
438746,False
438747,False
438748,False
438749,False
43875,False
438750,False
438751,False
438752,False
438753,False
438754,False
438755,False
438756,False
438757,False
438758,False
438759,False
43876,False
438760,False
438761,False
438762,False
438763,False
438764,False
438765,False
438766,False
438767,False
438768,False
438769,False
43877,False
438770,False
438771,False
438772,False
438773,False
438774,False
438775,False
438776,False
438777,False
438778,False
438779,False
43878,False
438780,False
438781,False
438782,False
438783,False
438784,False
438785,False
438786,False
438787,False
438788,False
438789,False
43879,False
438790,False
438791,False
438792,False
438793,False
438794,False
438795,False
438796,False
438797,False
438798,False
438799,False
4388,False
43880,False
438800,False
438801,False
438802,False
438803,False
438804,False
438805,False
438806,False
438807,False
438808,False
438809,False
43881,False
438810,False
438811,False
438812,False
438813,False
438814,False
438815,False
438816,False
438817,False
438818,False
438819,False
43882,False
438820,False
438821,False
438822,False
438823,False
438824,False
438825,False
438826,False
438827,False
438828,False
438829,False
43883,False
438830,False
438831,False
438832,False
438833,False
438834,False
438835,False
438836,False
438837,False
438838,False
438839,False
43884,False
438840,False
438841,False
438842,False
438843,False
438844,False
438845,False
438846,False
438847,False
438848,False
438849,False
43885,False
438850,False
438851,False
438852,False
438853,False
438854,False
438855,False
438856,False
438857,False
438858,False
438859,False
43886,False
438860,False
438861,False
438862,False
438863,False
438864,False
438865,False
438866,False
438867,False
438868,False
438869,False
43887,False
438870,False
438871,False
438872,False
438873,False
438874,False
438875,False
438876,False
438877,False
438878,False
438879,False
43888,False
438880,False
438881,False
438882,False
438883,False
438884,False
438885,False
438886,False
438887,False
438888,False
438889,False
43889,False
438890,False
438891,False
438892,False
438893,False
438894,False
438895,False
438896,False
438897,False
438898,False
438899,False
4389,False
43890,False
438900,False
438901,False
438902,False
438903,False
438904,False
438905,False
438906,False
438907,False
438908,False
438909,False
43891,False
438910,False
438911,False
438912,False
438913,False
438914,False
438915,False
438916,False
438917,False
438918,False
438919,False
43892,False
438920,False
438921,False
438922,False
438923,False
438924,False
438925,False
438926,False
438927,False
438928,False
438929,False
43893,False
438930,False
438931,False
438932,False
438933,False
438934,False
438935,False
438936,False
438937,False
438938,False
438939,False
43894,False
438940,False
438941,False
438942,False
438943,False
438944,False
438945,False
438946,False
438947,False
438948,False
438949,False
43895,False
438950,False
438951,False
438952,False
438953,False
438954,False
438955,False
438956,False
438957,False
438958,False
438959,False
43896,False
438960,False
438961,False
438962,False
438963,False
438964,False
438965,False
438966,False
438967,False
438968,False
438969,False
43897,False
438970,False
438971,False
438972,False
438973,False
438974,False
438975,False
438976,False
438977,False
438978,False
438979,False
43898,False
438980,False
438981,False
438982,False
438983,False
438984,False
438985,False
438986,False
438987,False
438988,False
438989,False
43899,False
438990,False
438991,False
438992,False
438993,False
438994,False
438995,False
438996,False
438997,False
438998,False
438999,False
439,False
4390,False
43900,False
439000,False
439001,False
439002,False
439003,False
439004,False
439005,False
439006,False
439007,False
439008,False
439009,False
43901,False
439010,False
439011,False
439012,False
439013,False
439014,False
439015,False
439016,False
439017,False
439018,False
439019,False
43902,False
439020,False
439021,False
439022,False
439023,False
439024,False
439025,False
439026,False
439027,False
439028,False
439029,False
43903,False
439030,False
439031,False
439032,False
439033,False
439034,False
439035,False
439036,False
439037,False
439038,False
439039,False
43904,False
439040,False
439041,False
439042,False
439043,False
439044,False
439045,False
439046,False
439047,False
439048,False
439049,False
43905,False
439050,False
439051,False
439052,False
439053,False
439054,False
439055,False
439056,False
439057,False
439058,False
439059,False
43906,False
439060,False
439061,False
439062,False
439063,False
439064,False
439065,False
439066,False
439067,False
439068,False
439069,False
43907,False
439070,False
439071,False
439072,False
439073,False
439074,False
439075,False
439076,False
439077,False
439078,False
439079,False
43908,False
439080,False
439081,False
439082,False
439083,False
439084,False
439085,False
439086,False
439087,False
439088,False
439089,False
43909,False
439090,False
439091,False
439092,False
439093,False
439094,False
439095,False
439096,False
439097,False
439098,False
439099,False
4391,False
43910,False
439100,False
439101,False
439102,False
439103,False
439104,False
439105,False
439106,False
439107,False
439108,False
439109,False
43911,False
439110,False
439111,False
439112,False
439113,False
439114,False
439115,False
439116,False
439117,False
439118,False
439119,False
43912,False
439120,False
439121,False
439122,False
439123,False
439124,False
439125,False
439126,False
439127,False
439128,False
439129,False
43913,False
439130,False
439131,False
439132,False
439133,False
439134,False
439135,False
439136,False
439137,False
439138,False
439139,False
43914,False
439140,False
439141,False
439142,False
439143,False
439144,False
439145,False
439146,False
439147,False
439148,False
439149,False
43915,False
439150,False
439151,False
439152,False
439153,False
439154,False
439155,False
439156,False
439157,False
439158,False
439159,False
43916,False
439160,False
439161,False
439162,False
439163,False
439164,False
439165,False
439166,False
439167,False
439168,False
439169,False
43917,False
439170,False
439171,False
439172,False
439173,False
439174,False
439175,False
439176,False
439177,False
439178,False
439179,False
43918,False
439180,False
439181,False
439182,False
439183,False
439184,False
439185,False
439186,False
439187,False
439188,False
439189,False
43919,False
439190,False
439191,False
439192,False
439193,False
439194,False
439195,False
439196,False
439197,False
439198,False
439199,False
4392,False
43920,False
439200,False
439201,False
439202,False
439203,False
439204,False
439205,False
439206,False
439207,False
439208,False
439209,False
43921,False
439210,False
439211,False
439212,False
439213,False
439214,False
439215,False
439216,False
439217,False
439218,False
439219,False
43922,False
439220,False
439221,False
439222,False
439223,False
439224,False
439225,False
439226,False
439227,False
439228,False
439229,False
43923,False
439230,False
439231,False
439232,False
439233,False
439234,False
439235,False
439236,False
439237,False
439238,False
439239,False
43924,False
439240,False
439241,False
439242,False
439243,False
439244,False
439245,False
439246,False
439247,False
439248,False
439249,False
43925,False
439250,False
439251,False
439252,False
439253,False
439254,False
439255,False
439256,False
439257,False
439258,False
439259,False
43926,False
439260,False
439261,False
439262,False
439263,False
439264,False
439265,False
439266,False
439267,False
439268,False
439269,False
43927,False
439270,False
439271,False
439272,False
439273,False
439274,False
439275,False
439276,False
439277,False
439278,False
439279,False
43928,False
439280,False
439281,False
439282,False
439283,False
439284,False
439285,False
439286,False
439287,False
439288,False
439289,False
43929,False
439290,False
439291,False
439292,False
439293,False
439294,False
439295,False
439296,False
439297,False
439298,False
439299,False
4393,False
43930,False
439300,False
439301,False
439302,False
439303,False
439304,False
439305,False
439306,False
439307,False
439308,False
439309,False
43931,False
439310,False
439311,False
439312,False
439313,False
439314,False
439315,False
439316,False
439317,False
439318,False
439319,False
43932,False
439320,False
439321,False
439322,False
439323,False
439324,False
439325,False
439326,False
439327,False
439328,False
439329,False
43933,False
439330,False
439331,False
439332,False
439333,False
439334,False
439335,False
439336,False
439337,False
439338,False
439339,False
43934,False
439340,False
439341,False
439342,False
439343,False
439344,False
439345,False
439346,False
439347,False
439348,False
439349,False
43935,False
439350,False
439351,False
439352,False
439353,False
439354,False
439355,False
439356,False
439357,False
439358,False
439359,False
43936,False
439360,False
439361,False
439362,False
439363,False
439364,False
439365,False
439366,False
439367,False
439368,False
439369,False
43937,False
439370,False
439371,False
439372,False
439373,False
439374,False
439375,False
439376,False
439377,False
439378,False
439379,False
43938,False
439380,False
439381,False
439382,False
439383,False
439384,False
439385,False
439386,False
439387,False
439388,False
439389,False
43939,False
439390,False
439391,False
439392,False
439393,False
439394,False
439395,False
439396,False
439397,False
439398,False
439399,False
4394,False
43940,False
439400,False
439401,False
439402,False
439403,False
439404,False
439405,False
439406,False
439407,False
439408,False
439409,False
43941,False
439410,False
439411,False
439412,False
439413,False
439414,False
439415,False
439416,False
439417,False
439418,False
439419,False
43942,False
439420,False
439421,False
439422,False
439423,False
439424,False
439425,False
439426,False
439427,False
439428,False
439429,False
43943,False
439430,False
439431,False
439432,False
439433,False
439434,False
439435,False
439436,False
439437,False
439438,False
439439,False
43944,False
439440,False
439441,False
439442,False
439443,False
439444,False
439445,False
439446,False
439447,False
439448,False
439449,False
43945,False
439450,False
439451,False
439452,False
439453,False
439454,False
439455,False
439456,False
439457,False
439458,False
439459,False
43946,False
439460,False
439461,False
439462,False
439463,False
439464,False
439465,False
439466,False
439467,False
439468,False
439469,False
43947,False
439470,False
439471,False
439472,False
439473,False
439474,False
439475,False
439476,False
439477,False
439478,False
439479,False
43948,False
439480,False
439481,False
439482,False
439483,False
439484,False
439485,False
439486,False
439487,False
439488,False
439489,False
43949,False
439490,False
439491,False
439492,False
439493,False
439494,False
