full_date,used_in_training
2024-01-15 00:13:22,True
2024-01-15 00:14:42,True
2024-01-15 00:15:32,True
2024-01-15 00:16:09,True
2024-01-15 00:16:11,True
2024-01-15 00:17:16,True
2024-01-15 00:17:46,True
2024-01-15 00:17:49,True
2024-01-15 00:20:25,True
2024-01-15 00:24:23,True
2024-01-15 00:25:40,True
2024-01-15 00:26:48,True
2024-01-15 00:27:14,True
2024-01-15 00:29:22,True
2024-01-15 00:30:28,True
2024-01-15 00:35:15,True
2024-01-15 00:35:54,True
2024-01-15 00:36:48,True
2024-01-15 00:37:31,True
2024-01-15 00:37:48,True
2024-01-15 00:40:14,True
2024-01-15 00:40:25,True
2024-01-15 00:42:41,True
2024-01-15 00:47:19,True
2024-01-15 00:48:10,True
2024-01-15 00:49:16,True
2024-01-15 00:50:07,True
2024-01-15 00:50:44,True
2024-01-15 00:51:52,True
2024-01-15 00:55:13,True
2024-01-15 00:56:37,True
2024-01-15 00:56:53,True
2024-01-15 00:57:04,True
2024-01-15 00:58:41,True
2024-01-15 00:58:49,True
2024-01-15 01:01:38,True
2024-01-15 01:02:36,True
2024-01-15 01:08:40,True
2024-01-15 01:11:06,True
2024-01-15 01:11:18,True
2024-01-15 01:11:32,True
2024-01-15 01:15:49,True
2024-01-15 01:23:05,True
2024-01-15 01:24:23,True
2024-01-15 01:24:42,True
2024-01-15 01:33:17,True
2024-01-15 01:36:52,True
2024-01-15 01:37:45,True
2024-01-15 01:49:42,True
2024-01-15 01:52:15,True
2024-01-15 01:53:52,True
2024-01-15 01:56:10,True
2024-01-15 01:58:38,True
2024-01-15 02:01:33,True
2024-01-15 02:02:09,True
2024-01-15 02:05:52,True
2024-01-15 02:06:53,True
2024-01-15 02:07:51,True
2024-01-15 02:08:11,True
2024-01-15 02:14:31,True
2024-01-15 02:16:52,True
2024-01-15 02:18:16,True
2024-01-15 02:19:31,True
2024-01-15 02:19:48,True
2024-01-15 02:22:04,True
2024-01-15 02:24:38,True
2024-01-15 02:25:13,True
2024-01-15 02:26:30,True
2024-01-15 02:26:33,True
2024-01-15 02:27:24,True
2024-01-15 02:28:45,True
2024-01-15 02:34:09,True
2024-01-15 02:35:09,True
2024-01-15 02:35:34,True
2024-01-15 02:38:14,True
2024-01-15 02:39:12,True
2024-01-15 02:39:43,True
2024-01-15 02:40:25,True
2024-01-15 02:43:08,True
2024-01-15 02:44:53,True
2024-01-15 02:45:02,True
2024-01-15 02:51:21,True
2024-01-15 02:57:44,True
2024-01-15 03:04:31,True
2024-01-15 03:06:44,True
2024-01-15 03:06:48,True
2024-01-15 03:13:21,True
2024-01-15 03:15:29,True
2024-01-15 03:18:05,True
2024-01-15 03:19:08,True
2024-01-15 03:21:05,True
2024-01-15 03:22:54,True
2024-01-15 03:23:12,True
2024-01-15 03:24:26,True
2024-01-15 03:25:17,True
2024-01-15 03:25:48,True
2024-01-15 03:25:53,True
2024-01-15 03:27:10,True
2024-01-15 03:31:15,True
2024-01-15 03:38:16,True
2024-01-15 03:38:19,True
2024-01-15 03:41:09,True
2024-01-15 03:41:45,True
2024-01-15 03:44:06,True
2024-01-15 03:50:03,True
2024-01-15 03:51:07,True
2024-01-15 03:51:16,True
2024-01-15 03:52:51,True
2024-01-15 03:52:56,True
2024-01-15 03:53:16,True
2024-01-15 03:54:51,True
2024-01-15 03:57:06,True
2024-01-15 03:58:09,True
2024-01-15 03:58:27,True
2024-01-15 04:00:21,True
2024-01-15 04:03:16,True
2024-01-15 04:06:45,True
2024-01-15 04:10:46,True
2024-01-15 04:11:13,True
2024-01-15 04:12:32,True
2024-01-15 04:14:50,True
2024-01-15 04:15:15,True
2024-01-15 04:21:35,True
2024-01-15 04:23:35,True
2024-01-15 04:25:46,True
2024-01-15 04:27:12,True
2024-01-15 04:28:29,True
2024-01-15 04:29:39,True
2024-01-15 04:31:44,True
2024-01-15 04:34:59,True
2024-01-15 04:35:20,True
2024-01-15 04:36:45,True
2024-01-15 04:39:59,True
2024-01-15 04:46:40,True
2024-01-15 04:47:45,True
2024-01-15 04:49:02,True
2024-01-15 04:49:11,True
2024-01-15 04:50:28,True
2024-01-15 04:53:04,True
2024-01-15 04:56:47,True
2024-01-15 04:59:16,True
2024-01-15 05:02:02,True
2024-01-15 05:07:04,True
2024-01-15 05:10:53,True
2024-01-15 05:12:08,True
2024-01-15 05:15:26,True
2024-01-15 05:16:32,True
2024-01-15 05:18:26,True
2024-01-15 05:18:31,True
2024-01-15 05:20:20,True
2024-01-15 05:22:00,True
2024-01-15 05:23:42,True
2024-01-15 05:26:28,True
2024-01-15 05:28:07,True
2024-01-15 05:33:19,True
2024-01-15 05:40:07,True
2024-01-15 05:45:34,True
2024-01-15 05:45:57,True
2024-01-15 05:47:08,True
2024-01-15 05:47:14,True
2024-01-15 05:49:06,True
2024-01-15 05:52:06,True
2024-01-15 05:54:07,True
2024-01-15 05:55:21,True
2024-01-15 05:56:41,True
2024-01-15 05:58:54,True
2024-01-15 06:07:12,True
2024-01-15 06:09:54,True
2024-01-15 06:10:10,True
2024-01-15 06:10:17,True
2024-01-15 06:11:18,True
2024-01-15 06:11:25,True
2024-01-15 06:11:33,True
2024-01-15 06:15:33,True
2024-01-15 06:15:43,True
2024-01-15 06:16:24,True
2024-01-15 06:26:35,True
2024-01-15 06:28:19,True
2024-01-15 06:34:52,True
2024-01-15 06:36:34,True
2024-01-15 06:38:44,True
2024-01-15 06:39:28,True
2024-01-15 06:41:21,True
2024-01-15 06:42:46,True
2024-01-15 06:44:18,True
2024-01-15 06:51:23,True
2024-01-15 06:51:25,True
2024-01-15 06:54:12,True
2024-01-15 06:57:19,True
2024-01-15 07:00:27,True
2024-01-15 07:02:55,True
2024-01-15 07:10:26,True
2024-01-15 07:10:31,True
2024-01-15 07:13:45,True
2024-01-15 07:15:06,True
2024-01-15 07:20:11,True
2024-01-15 07:23:28,True
2024-01-15 07:29:54,True
2024-01-15 07:30:47,True
2024-01-15 07:31:27,True
2024-01-15 07:37:51,True
2024-01-15 07:39:20,True
2024-01-15 07:41:37,True
2024-01-15 07:43:49,True
2024-01-15 07:45:47,True
2024-01-15 07:48:56,True
2024-01-15 07:52:40,True
2024-01-15 07:53:53,True
2024-01-15 07:55:29,True
2024-01-15 07:56:12,True
2024-01-15 07:59:44,True
2024-01-15 08:00:08,True
2024-01-15 08:04:01,True
2024-01-15 08:09:00,True
2024-01-15 08:09:48,True
2024-01-15 08:13:03,True
2024-01-15 08:16:26,True
2024-01-15 08:23:46,True
2024-01-15 08:27:32,True
2024-01-15 08:29:27,True
2024-01-15 08:41:22,True
2024-01-15 08:43:18,True
2024-01-15 08:48:28,True
2024-01-15 08:48:50,True
2024-01-15 08:53:20,True
2024-01-15 08:53:26,True
2024-01-15 09:00:10,True
2024-01-15 09:02:04,True
2024-01-15 09:02:28,True
2024-01-15 09:03:33,True
2024-01-15 09:10:42,True
2024-01-15 09:11:08,True
2024-01-15 09:14:13,True
2024-01-15 09:14:46,True
2024-01-15 09:16:45,True
2024-01-15 09:17:13,True
2024-01-15 09:19:27,True
2024-01-15 09:19:50,True
2024-01-15 09:27:04,True
2024-01-15 09:27:16,True
2024-01-15 09:29:44,True
2024-01-15 09:32:26,True
2024-01-15 09:32:47,True
2024-01-15 09:35:24,True
2024-01-15 09:39:48,True
2024-01-15 09:42:04,True
2024-01-15 09:45:58,True
2024-01-15 09:50:24,True
2024-01-15 09:50:28,True
2024-01-15 09:55:40,True
2024-01-15 09:57:04,True
2024-01-15 09:58:14,True
2024-01-15 10:11:18,True
2024-01-15 10:13:51,True
2024-01-15 10:15:00,True
2024-01-15 10:18:40,True
2024-01-15 10:19:41,True
2024-01-15 10:20:05,True
2024-01-15 10:22:14,True
2024-01-15 10:25:25,True
2024-01-15 10:26:53,True
2024-01-15 10:28:25,True
2024-01-15 10:29:17,True
2024-01-15 10:34:12,True
2024-01-15 10:34:40,True
2024-01-15 10:34:59,True
2024-01-15 10:37:55,True
2024-01-15 10:44:59,True
2024-01-15 10:45:32,True
2024-01-15 10:54:52,True
2024-01-15 10:59:02,True
2024-01-15 11:05:31,True
2024-01-15 11:09:38,True
2024-01-15 11:09:39,True
2024-01-15 11:12:37,True
2024-01-15 11:13:31,True
2024-01-15 11:15:59,True
2024-01-15 11:18:18,True
2024-01-15 11:20:29,True
2024-01-15 11:23:36,True
2024-01-15 11:23:52,True
2024-01-15 11:24:04,True
2024-01-15 11:25:00,True
2024-01-15 11:25:48,True
2024-01-15 11:29:23,True
2024-01-15 11:35:58,True
2024-01-15 11:38:09,True
2024-01-15 11:41:03,True
2024-01-15 11:41:13,True
2024-01-15 11:45:00,True
2024-01-15 11:47:09,True
2024-01-15 11:47:45,True
2024-01-15 11:52:12,True
2024-01-15 11:57:17,True
2024-01-15 12:02:17,True
2024-01-15 12:05:56,True
2024-01-15 12:07:30,True
2024-01-15 12:08:17,True
2024-01-15 12:09:24,True
2024-01-15 12:09:48,True
2024-01-15 12:14:09,True
2024-01-15 12:15:32,True
2024-01-15 12:16:40,True
2024-01-15 12:18:21,True
2024-01-15 12:21:00,True
2024-01-15 12:22:20,True
2024-01-15 12:34:35,True
2024-01-15 12:34:40,True
2024-01-15 12:35:46,True
2024-01-15 12:45:49,True
2024-01-15 12:45:57,True
2024-01-15 12:46:23,True
2024-01-15 12:48:56,True
2024-01-15 12:49:28,True
2024-01-15 12:58:56,True
2024-01-15 13:12:55,True
2024-01-15 13:14:45,True
2024-01-15 13:15:31,True
2024-01-15 13:21:34,True
2024-01-15 13:23:34,True
2024-01-15 13:24:11,True
2024-01-15 13:30:03,True
2024-01-15 13:31:59,True
2024-01-15 13:32:06,True
2024-01-15 13:32:17,True
2024-01-15 13:37:56,True
2024-01-15 13:39:50,True
2024-01-15 13:39:59,True
2024-01-15 13:40:02,True
2024-01-15 13:49:43,True
2024-01-15 13:49:51,True
2024-01-15 13:50:00,True
2024-01-15 13:50:55,True
2024-01-15 13:51:01,True
2024-01-15 13:52:04,True
2024-01-15 13:53:16,True
2024-01-15 13:54:49,True
2024-01-15 13:57:48,True
2024-01-15 14:03:09,True
2024-01-15 14:05:53,True
2024-01-15 14:07:22,True
2024-01-15 14:07:58,True
2024-01-15 14:08:18,True
2024-01-15 14:09:12,True
2024-01-15 14:09:46,True
2024-01-15 14:10:58,True
2024-01-15 14:16:50,True
2024-01-15 14:21:26,True
2024-01-15 14:25:16,True
2024-01-15 14:30:55,True
2024-01-15 14:38:35,True
2024-01-15 14:39:49,True
2024-01-15 14:40:35,True
2024-01-15 14:45:35,True
2024-01-15 14:46:28,True
2024-01-15 14:53:23,True
2024-01-15 14:54:38,True
2024-01-15 14:54:49,True
2024-01-15 14:57:19,True
2024-01-15 15:01:44,True
2024-01-15 15:07:01,True
2024-01-15 15:09:22,True
2024-01-15 15:09:54,True
2024-01-15 15:16:34,True
2024-01-15 15:21:05,True
2024-01-15 15:21:18,True
2024-01-15 15:24:15,True
2024-01-15 15:27:13,True
2024-01-15 15:28:25,True
2024-01-15 15:28:54,True
2024-01-15 15:30:01,True
2024-01-15 15:33:45,True
2024-01-15 15:35:25,True
2024-01-15 15:38:44,True
2024-01-15 15:39:01,True
2024-01-15 15:40:35,True
2024-01-15 15:43:37,True
2024-01-15 15:43:56,True
2024-01-15 15:44:18,True
2024-01-15 15:47:45,True
2024-01-15 15:51:17,True
2024-01-15 15:51:40,True
2024-01-15 15:52:28,True
2024-01-15 15:54:31,True
2024-01-15 16:01:50,True
2024-01-15 16:02:15,True
2024-01-15 16:03:19,True
2024-01-15 16:07:51,True
2024-01-15 16:08:33,True
2024-01-15 16:08:47,True
2024-01-15 16:12:24,True
2024-01-15 16:18:16,True
2024-01-15 16:22:17,True
2024-01-15 16:26:14,True
2024-01-15 16:27:40,True
2024-01-15 16:28:46,True
2024-01-15 16:31:24,True
2024-01-15 16:32:03,True
2024-01-15 16:32:18,True
2024-01-15 16:35:03,True
2024-01-15 16:40:42,True
2024-01-15 16:41:11,True
2024-01-15 16:41:43,True
2024-01-15 16:44:32,True
2024-01-15 16:46:30,True
2024-01-15 16:50:24,True
2024-01-15 16:51:11,True
2024-01-15 16:52:46,True
2024-01-15 16:59:20,True
2024-01-15 17:03:57,True
2024-01-15 17:08:19,True
2024-01-15 17:09:03,True
2024-01-15 17:15:01,True
2024-01-15 17:16:37,True
2024-01-15 17:31:12,True
2024-01-15 17:34:14,True
2024-01-15 17:34:28,True
2024-01-15 17:35:01,True
2024-01-15 17:39:31,True
2024-01-15 17:41:50,True
2024-01-15 17:43:46,True
2024-01-15 17:46:31,True
2024-01-15 17:51:37,True
2024-01-15 17:51:41,True
2024-01-15 18:01:38,True
2024-01-15 18:07:36,True
2024-01-15 18:14:39,True
2024-01-15 18:16:07,True
2024-01-15 18:23:02,True
2024-01-15 18:24:10,True
2024-01-15 18:28:18,True
2024-01-15 18:29:31,True
2024-01-15 18:31:23,True
2024-01-15 18:32:07,True
2024-01-15 18:35:40,True
2024-01-15 18:39:57,True
2024-01-15 18:43:56,True
2024-01-15 18:46:43,True
2024-01-15 18:52:25,True
2024-01-15 18:58:47,True
2024-01-15 19:01:55,True
2024-01-15 19:03:35,True
2024-01-15 19:05:47,True
2024-01-15 19:07:29,True
2024-01-15 19:07:47,True
2024-01-15 19:08:31,True
2024-01-15 19:10:47,True
2024-01-15 19:12:40,True
2024-01-15 19:18:30,True
2024-01-15 19:19:28,True
2024-01-15 19:19:45,True
2024-01-15 19:19:54,True
2024-01-15 19:24:38,True
2024-01-15 19:25:28,True
2024-01-15 19:30:18,True
2024-01-15 19:35:51,True
2024-01-15 19:38:57,True
2024-01-15 19:41:17,True
2024-01-15 19:48:12,True
2024-01-15 19:48:50,True
2024-01-15 19:58:52,True
2024-01-15 20:01:20,True
2024-01-15 20:03:06,True
2024-01-15 20:04:11,True
2024-01-15 20:07:10,True
2024-01-15 20:09:33,True
2024-01-15 20:10:35,True
2024-01-15 20:10:44,True
2024-01-15 20:11:23,True
2024-01-15 20:13:43,True
2024-01-15 20:14:09,True
2024-01-15 20:14:55,True
2024-01-15 20:17:37,True
2024-01-15 20:23:56,True
2024-01-15 20:25:39,True
2024-01-15 20:26:19,True
2024-01-15 20:27:16,True
2024-01-15 20:28:21,True
2024-01-15 20:29:24,True
2024-01-15 20:32:49,True
2024-01-15 20:34:17,True
2024-01-15 20:39:04,True
2024-01-15 20:39:23,True
2024-01-15 20:42:59,True
2024-01-15 20:43:15,True
2024-01-15 20:45:46,True
2024-01-15 20:50:41,True
2024-01-15 20:50:54,True
2024-01-15 20:54:56,True
2024-01-15 20:58:59,True
2024-01-15 21:03:49,True
2024-01-15 21:06:19,True
2024-01-15 21:07:06,True
2024-01-15 21:10:18,True
2024-01-15 21:10:57,True
2024-01-15 21:16:20,True
2024-01-15 21:20:35,True
2024-01-15 21:21:09,True
2024-01-15 21:22:00,True
2024-01-15 21:22:21,True
2024-01-15 21:25:36,True
2024-01-15 21:29:02,True
2024-01-15 21:30:39,True
2024-01-15 21:30:54,True
2024-01-15 21:32:03,True
2024-01-15 21:33:56,True
2024-01-15 21:34:04,True
2024-01-15 21:39:45,True
2024-01-15 21:47:59,True
2024-01-15 21:50:08,True
2024-01-15 21:51:44,True
2024-01-15 21:55:39,True
2024-01-15 21:56:49,True
2024-01-15 22:00:57,True
2024-01-15 22:04:21,True
2024-01-15 22:04:55,True
2024-01-15 22:08:31,True
2024-01-15 22:09:53,True
2024-01-15 22:16:56,True
2024-01-15 22:18:55,True
2024-01-15 22:20:23,True
2024-01-15 22:20:24,True
2024-01-15 22:21:20,True
2024-01-15 22:23:33,True
2024-01-15 22:27:30,True
2024-01-15 22:27:51,True
2024-01-15 22:32:43,True
2024-01-15 22:34:36,True
2024-01-15 22:36:48,True
2024-01-15 22:37:50,True
2024-01-15 22:38:33,True
2024-01-15 22:39:41,True
2024-01-15 22:40:16,True
2024-01-15 22:42:57,True
2024-01-15 22:44:47,True
2024-01-15 22:46:15,True
2024-01-15 22:47:27,True
2024-01-15 22:48:16,True
2024-01-15 22:49:44,True
2024-01-15 22:50:21,True
2024-01-15 22:53:42,True
2024-01-15 22:59:20,True
2024-01-15 22:59:58,True
2024-01-15 23:02:09,True
2024-01-15 23:05:51,True
2024-01-15 23:14:39,True
2024-01-15 23:17:11,True
2024-01-15 23:19:21,True
2024-01-15 23:19:29,True
2024-01-15 23:20:09,True
2024-01-15 23:24:11,True
2024-01-15 23:26:46,True
2024-01-15 23:31:36,True
2024-01-15 23:35:53,True
2024-01-15 23:37:09,True
2024-01-15 23:39:54,True
2024-01-15 23:41:39,True
2024-01-15 23:50:36,True
2024-01-15 23:52:43,True
2024-01-15 23:54:43,True
2024-01-15 23:55:41,True
2024-01-15 23:57:31,True
2024-01-16 00:01:14,True
2024-01-16 00:06:52,True
2024-01-16 00:07:19,True
2024-01-16 00:09:14,True
2024-01-16 00:15:09,True
2024-01-16 00:22:22,True
2024-01-16 00:26:12,True
2024-01-16 00:27:15,True
2024-01-16 00:30:40,True
2024-01-16 00:39:58,True
2024-01-16 00:40:35,True
2024-01-16 00:42:23,True
2024-01-16 00:43:23,True
2024-01-16 00:43:25,True
2024-01-16 00:44:44,True
2024-01-16 00:46:40,True
2024-01-16 00:55:09,True
2024-01-16 01:02:53,True
2024-01-16 01:03:47,True
2024-01-16 01:05:07,True
2024-01-16 01:08:17,True
2024-01-16 01:08:22,True
2024-01-16 01:10:00,True
2024-01-16 01:11:36,True
2024-01-16 01:11:51,True
2024-01-16 01:15:23,True
2024-01-16 01:16:27,True
2024-01-16 01:16:36,True
2024-01-16 01:17:07,True
2024-01-16 01:19:13,True
2024-01-16 01:19:22,True
2024-01-16 01:22:31,True
2024-01-16 01:23:28,True
2024-01-16 01:26:29,True
2024-01-16 01:33:34,True
2024-01-16 01:33:49,True
2024-01-16 01:34:30,True
2024-01-16 01:35:27,True
2024-01-16 01:36:19,True
2024-01-16 01:41:01,True
2024-01-16 01:42:00,True
2024-01-16 01:46:01,True
2024-01-16 01:50:18,True
2024-01-16 01:52:35,True
2024-01-16 01:55:10,True
2024-01-16 02:00:33,True
2024-01-16 02:03:18,True
2024-01-16 02:03:33,True
2024-01-16 02:04:25,True
2024-01-16 02:04:49,True
2024-01-16 02:08:35,True
2024-01-16 02:10:25,True
2024-01-16 02:10:59,True
2024-01-16 02:14:05,True
2024-01-16 02:20:58,True
2024-01-16 02:30:03,True
2024-01-16 02:36:52,True
2024-01-16 02:40:05,True
2024-01-16 02:43:06,True
2024-01-16 02:46:19,True
2024-01-16 02:48:57,True
2024-01-16 02:49:33,True
2024-01-16 02:52:05,True
2024-01-16 02:53:47,True
2024-01-16 02:53:52,True
2024-01-16 02:55:27,True
2024-01-16 03:06:56,True
2024-01-16 03:09:13,True
2024-01-16 03:15:54,True
2024-01-16 03:18:22,True
2024-01-16 03:20:44,True
2024-01-16 03:30:30,True
2024-01-16 03:37:03,True
2024-01-16 03:37:32,True
2024-01-16 03:38:43,True
2024-01-16 03:39:07,True
2024-01-16 03:40:46,True
2024-01-16 03:41:05,True
2024-01-16 03:45:03,True
2024-01-16 03:51:37,True
2024-01-16 03:52:19,True
2024-01-16 03:53:08,True
2024-01-16 03:53:41,True
2024-01-16 03:58:26,True
2024-01-16 04:00:22,True
2024-01-16 04:00:51,True
2024-01-16 04:01:29,True
2024-01-16 04:05:09,True
2024-01-16 04:07:48,True
2024-01-16 04:07:51,True
2024-01-16 04:09:50,True
2024-01-16 04:17:54,True
2024-01-16 04:18:54,True
2024-01-16 04:20:01,True
2024-01-16 04:22:53,True
2024-01-16 04:30:07,True
2024-01-16 04:33:58,True
2024-01-16 04:36:46,True
2024-01-16 04:37:28,True
2024-01-16 04:39:10,True
2024-01-16 04:42:09,True
2024-01-16 04:42:14,True
2024-01-16 04:46:25,True
2024-01-16 04:55:44,True
2024-01-16 04:56:29,True
2024-01-16 04:57:29,True
2024-01-16 05:00:13,True
2024-01-16 05:07:32,True
2024-01-16 05:08:52,True
2024-01-16 05:15:32,True
2024-01-16 05:19:05,True
2024-01-16 05:25:10,True
2024-01-16 05:26:14,True
2024-01-16 05:26:51,True
2024-01-16 05:27:14,True
2024-01-16 05:27:29,True
2024-01-16 05:27:32,True
2024-01-16 05:27:35,True
2024-01-16 05:50:15,True
2024-01-16 05:51:11,True
2024-01-16 05:52:28,True
2024-01-16 05:52:46,True
2024-01-16 06:01:32,True
2024-01-16 06:02:24,True
2024-01-16 06:03:26,True
2024-01-16 06:06:59,True
2024-01-16 06:07:46,True
2024-01-16 06:16:36,True
2024-01-16 06:17:52,True
2024-01-16 06:20:20,True
2024-01-16 06:21:33,True
2024-01-16 06:22:09,True
2024-01-16 06:24:20,True
2024-01-16 06:24:28,True
2024-01-16 06:25:09,True
2024-01-16 06:28:19,True
2024-01-16 06:29:07,True
2024-01-16 06:29:32,True
2024-01-16 06:29:52,True
2024-01-16 06:33:17,True
2024-01-16 06:39:46,True
2024-01-16 06:40:29,True
2024-01-16 06:49:51,True
2024-01-16 06:54:50,True
2024-01-16 06:57:31,True
2024-01-16 06:58:23,True
2024-01-16 06:58:31,True
2024-01-16 06:58:50,True
2024-01-16 07:00:42,True
2024-01-16 07:06:17,True
2024-01-16 07:10:30,True
2024-01-16 07:11:37,True
2024-01-16 07:19:01,True
2024-01-16 07:21:05,True
2024-01-16 07:21:37,True
2024-01-16 07:26:06,True
2024-01-16 07:28:24,True
2024-01-16 07:30:47,True
2024-01-16 07:30:57,True
2024-01-16 07:32:29,True
2024-01-16 07:49:39,True
2024-01-16 07:50:07,True
2024-01-16 07:52:06,True
2024-01-16 07:57:34,True
2024-01-16 07:58:35,True
2024-01-16 07:59:04,True
2024-01-16 07:59:08,True
2024-01-16 08:02:48,True
2024-01-16 08:08:13,True
2024-01-16 08:20:46,True
2024-01-16 08:20:54,True
2024-01-16 08:32:27,True
2024-01-16 08:33:51,True
2024-01-16 08:36:54,True
2024-01-16 08:38:16,True
2024-01-16 08:38:47,True
2024-01-16 08:46:28,True
2024-01-16 08:55:13,True
2024-01-16 09:00:26,True
2024-01-16 09:01:49,True
2024-01-16 09:03:35,True
2024-01-16 09:03:59,True
2024-01-16 09:05:22,True
2024-01-16 09:07:16,True
2024-01-16 09:10:42,True
2024-01-16 09:11:39,True
2024-01-16 09:12:48,True
2024-01-16 09:13:21,True
2024-01-16 09:15:19,True
2024-01-16 09:17:00,True
2024-01-16 09:22:11,True
2024-01-16 09:22:47,True
2024-01-16 09:22:50,True
2024-01-16 09:26:44,True
2024-01-16 09:27:21,True
2024-01-16 09:32:18,True
2024-01-16 09:35:32,True
2024-01-16 09:42:59,True
2024-01-16 09:43:03,True
2024-01-16 09:43:40,True
2024-01-16 09:44:20,True
2024-01-16 09:47:38,True
2024-01-16 09:47:56,True
2024-01-16 09:52:36,True
2024-01-16 10:01:36,True
2024-01-16 10:03:39,True
2024-01-16 10:04:59,True
2024-01-16 10:05:03,True
2024-01-16 10:06:17,True
2024-01-16 10:07:58,True
2024-01-16 10:11:06,True
2024-01-16 10:11:34,True
2024-01-16 10:12:31,True
2024-01-16 10:16:04,True
2024-01-16 10:18:30,True
2024-01-16 10:21:39,True
2024-01-16 10:24:12,True
2024-01-16 10:27:42,True
2024-01-16 10:28:12,True
2024-01-16 10:29:19,True
2024-01-16 10:31:43,True
2024-01-16 10:32:52,True
2024-01-16 10:37:55,True
2024-01-16 10:42:06,True
2024-01-16 10:43:21,True
2024-01-16 10:44:14,True
2024-01-16 10:44:58,True
2024-01-16 10:46:36,True
2024-01-16 10:48:44,True
2024-01-16 10:49:53,True
2024-01-16 10:51:52,True
2024-01-16 10:55:22,True
2024-01-16 10:58:08,True
2024-01-16 10:58:21,True
2024-01-16 10:59:28,True
2024-01-16 11:01:34,True
2024-01-16 11:02:00,True
2024-01-16 11:02:31,True
2024-01-16 11:02:39,True
2024-01-16 11:04:02,True
2024-01-16 11:08:17,True
2024-01-16 11:17:35,True
2024-01-16 11:19:18,True
2024-01-16 11:20:06,True
2024-01-16 11:21:24,True
2024-01-16 11:25:19,True
2024-01-16 11:26:15,True
2024-01-16 11:31:10,True
2024-01-16 11:37:46,True
2024-01-16 11:38:18,True
2024-01-16 11:38:44,True
2024-01-16 11:44:46,True
2024-01-16 11:46:24,True
2024-01-16 11:48:14,True
2024-01-16 11:51:50,True
2024-01-16 11:52:04,True
2024-01-16 11:53:10,True
2024-01-16 11:53:20,True
2024-01-16 11:54:37,True
2024-01-16 12:01:28,True
2024-01-16 12:05:33,True
2024-01-16 12:08:02,True
2024-01-16 12:13:11,True
2024-01-16 12:18:22,True
2024-01-16 12:20:05,True
2024-01-16 12:21:35,True
2024-01-16 12:39:54,True
2024-01-16 12:41:32,True
2024-01-16 12:42:28,True
2024-01-16 12:43:09,True
2024-01-16 12:45:42,True
2024-01-16 12:51:43,True
2024-01-16 12:51:58,True
2024-01-16 12:52:34,True
2024-01-16 12:53:06,True
2024-01-16 12:54:34,True
2024-01-16 12:58:45,True
2024-01-16 12:59:07,True
2024-01-16 12:59:31,True
2024-01-16 13:02:21,True
2024-01-16 13:04:43,True
2024-01-16 13:06:25,True
2024-01-16 13:11:55,True
2024-01-16 13:12:28,True
2024-01-16 13:14:00,True
2024-01-16 13:18:23,True
2024-01-16 13:24:06,True
2024-01-16 13:25:59,True
2024-01-16 13:27:26,True
2024-01-16 13:33:01,True
2024-01-16 13:41:03,True
2024-01-16 13:42:48,True
2024-01-16 13:45:40,True
2024-01-16 13:49:26,True
2024-01-16 13:50:47,True
2024-01-16 13:53:21,True
2024-01-16 14:07:28,True
2024-01-16 14:12:10,True
2024-01-16 14:15:27,True
2024-01-16 14:18:12,True
2024-01-16 14:22:39,True
2024-01-16 14:33:35,True
2024-01-16 14:33:58,True
2024-01-16 14:34:02,True
2024-01-16 14:36:27,True
2024-01-16 14:38:32,True
2024-01-16 14:43:35,True
2024-01-16 14:44:56,True
2024-01-16 14:46:10,True
2024-01-16 14:50:10,True
2024-01-16 14:50:49,True
2024-01-16 14:58:13,True
2024-01-16 15:00:03,True
2024-01-16 15:03:35,True
2024-01-16 15:07:21,True
2024-01-16 15:09:30,True
2024-01-16 15:09:52,True
2024-01-16 15:15:37,True
2024-01-16 15:15:43,True
2024-01-16 15:22:53,True
2024-01-16 15:26:52,True
2024-01-16 15:28:02,True
2024-01-16 15:31:14,True
2024-01-16 15:31:37,True
2024-01-16 15:40:52,True
2024-01-16 15:46:38,True
2024-01-16 15:52:24,True
2024-01-16 15:56:54,True
2024-01-16 16:00:34,True
2024-01-16 16:01:13,True
2024-01-16 16:03:13,True
2024-01-16 16:05:02,True
2024-01-16 16:05:21,True
2024-01-16 16:06:36,True
2024-01-16 16:13:40,True
2024-01-16 16:15:39,True
2024-01-16 16:16:27,True
2024-01-16 16:20:16,True
2024-01-16 16:25:55,True
2024-01-16 16:27:30,True
2024-01-16 16:27:53,True
2024-01-16 16:32:00,True
2024-01-16 16:32:54,True
2024-01-16 16:33:35,True
2024-01-16 16:36:07,True
2024-01-16 16:36:51,True
2024-01-16 16:37:00,True
2024-01-16 16:37:58,True
2024-01-16 16:45:19,True
2024-01-16 16:46:08,True
2024-01-16 16:46:15,True
2024-01-16 16:47:22,True
2024-01-16 16:55:07,True
2024-01-16 17:04:40,True
2024-01-16 17:10:25,True
2024-01-16 17:11:15,True
2024-01-16 17:14:04,True
2024-01-16 17:15:00,True
2024-01-16 17:15:55,True
2024-01-16 17:18:09,True
2024-01-16 17:19:50,True
2024-01-16 17:20:32,True
2024-01-16 17:22:40,True
2024-01-16 17:23:05,True
2024-01-16 17:23:53,True
2024-01-16 17:27:46,True
2024-01-16 17:28:45,True
2024-01-16 17:34:14,True
2024-01-16 17:34:24,True
2024-01-16 17:34:51,True
